brand,model,generation,eng_cap,prod_year,power,fuel_type,car_body,mileage,color,condition,transmission,origin,price,source
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2009,245 KM,Diesel,Kombi,312 000 km,Czarny,Używane,Manualna,Niemcy,25 800PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2016,252 KM,Benzyna,Sedan,145 644 km,Srebrny,Używane,Automatyczna,Unknown,37 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2024,156 KM,Benzyna,Sedan,1 km,Czarny,Nowe,Automatyczna,Polska,189 995PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2011,142 KM,Diesel,Kombi,208 000 km,Szary,Nieuszkodzony,Manualna,Niemcy,28 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 998 cm³,1988,124 KM,Benzyna,Sedan,210 000 km,Szary,Nieuszkodzony,Manualna,Francja,30 500 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2014,115 KM,Diesel,Kombi,149 000 km,Czarny,Nieuszkodzony,Manualna,Holandia,42 900 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2022,184 KM,Benzyna,Kombi,40 462 km,Czarny,Używane,Automatyczna,Polska,149 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 499 cm3,2016,136 KM,Benzyna,Sedan,187 000 km,Czarny,Używane,Manualna,Polska,52 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2015,190 KM,Diesel,Kombi,177 000 km,Czarny,Używane,Automatyczna,Niemcy,69 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2015,116 KM,Diesel,Kombi,196 643 km,Biały,Nieuszkodzony,Automatyczna,Niemcy,49 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 600 cm³,2008,110 KM,Benzyna,Sedan,255 000 km,Czarny,Uszkodzony,Manualna,Niemcy,6 999 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2019,190 KM,Diesel,Kombi,129 500 km,Czarny,Używane,Automatyczna,Dania,96 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,129 KM,Benzyna,Sedan,208 000 km,Srebrny,Używane,Manualna,Niemcy,17 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,183 KM,Diesel,Kombi,340 000 km,Granatowy,Używane,Manualna,Unknown,31 365PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,170 KM,Benzyna,Coupe,170 000 km,Czarny,Używane,Manualna,Niemcy,37 800PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,143 KM,Diesel,Kombi,329 000 km,Zielony,Używane,Manualna,Niemcy,14 600PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2002,150 KM,Diesel,Kombi,501 000 km,Srebrny,Nieuszkodzony,Manualna,Niemcy,5 600 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2006,147 KM,Diesel,Kombi,330 000 km,Inny kolor,Nieuszkodzony,Manualna,Polska,12 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2005,200 KM,Diesel,Sedan,390 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,13 500 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),1 895 cm3,1998,118 KM,Benzyna,Sedan,290 000 km,Srebrny,Używane,Manualna,Niemcy,6 600PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2009,143 KM,Diesel,Kombi,298 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,19 800 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2024,245 KM,Benzyna,Sedan,1 km,Biały,Nowe,Automatyczna,Polska,249 060PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2021,190 KM,Diesel,Kombi,17 063 km,Szary,Używane,Automatyczna,Niemcy,142 700PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2013,122 KM,Diesel,Sedan,194 000 km,Srebrny,Używane,Manualna,Belgia,40 890PLN,OTOMOTO
BMW,Seria 3,Unknown,1 900 cm³,1999,106 KM,Benzyna,Hatchback,252 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,6 000 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,258 KM,Benzyna,Sedan,142 100 km,Czarny,Używane,Automatyczna,Polska,121 800PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),2 993 cm3,2013,258 KM,Diesel,Kombi,213 000 km,Czarny,Używane,Automatyczna,Unknown,65 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,163 KM,Diesel,Kombi,406 500 km,Czarny,Używane,Manualna,Unknown,9 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2011,143 KM,Benzyna,Sedan,205 500 km,Czarny,Nieuszkodzony,Manualna,Niemcy,27 200 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 800 cm³,1999,193 KM,Benzyna,Sedan,231 000 km,Biały,Nieuszkodzony,Manualna,Polska,13 500 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 000 cm3,2011,170 KM,Benzyna,Kombi,152 000 km,Czarny,Używane,Manualna,Unknown,36 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 500 cm³,2006,218 KM,LPG,Coupe,263 000 km,Czerwony,Nieuszkodzony,Manualna,Unknown,30 900 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,258 KM,Benzyna,Sedan,142 100 km,Czarny,Używane,Automatyczna,Polska,121 800PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),2 993 cm3,2013,258 KM,Diesel,Kombi,213 000 km,Czarny,Używane,Automatyczna,Unknown,65 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,163 KM,Diesel,Kombi,406 500 km,Czarny,Używane,Manualna,Unknown,9 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2011,143 KM,Benzyna,Sedan,205 500 km,Czarny,Nieuszkodzony,Manualna,Niemcy,27 200 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,177 KM,Diesel,Coupe,247 000 km,Szary,Używane,Automatyczna,Niemcy,29 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,122 KM,Diesel,Sedan,365 000 km,Czarny,Używane,Manualna,Belgia,19 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 497 cm3,2006,218 KM,Benzyna+LPG,Kombi,272 329 km,Czarny,Używane,Automatyczna,Włochy,26 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2015,136 KM,Diesel,Hatchback,210 000 km,Czarny,Nieuszkodzony,Automatyczna,Polska,57 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,177 KM,Diesel,Kombi,284 000 km,Czarny,Używane,Manualna,Niemcy,29 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,143 KM,Diesel,Kombi,270 000 km,Czarny,Używane,Manualna,Niemcy,19 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 500 cm³,2007,218 KM,Benzyna,Coupe,265 000 km,Niebieski,Uszkodzony,Manualna,Wielka Brytania,10 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 800 cm³,2005,116 KM,Benzyna,Kombi,246 655 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,9 900 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2013,184 KM,Diesel,Kombi,327 000 km,Biały,Nieuszkodzony,Automatyczna,Niemcy,42 500 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2003,150 KM,Diesel,Kombi,338 984 km,Srebrny,Używane,Automatyczna,Unknown,10 200PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2012,184 KM,Benzyna,Sedan,154 000 km,Szary,Nieuszkodzony,Automatyczna,Polska,42 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,143 KM,Benzyna,Sedan,285 000 km,Srebrny,Używane,Manualna,Unknown,21 900PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 494 cm3,2001,192 KM,Benzyna,Kabriolet,350 000 km,Czarny,Używane,Manualna,Unknown,12 500PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2012,115 KM,Diesel,Sedan,193 700 km,Inny kolor,Nieuszkodzony,Manualna,Belgia,44 500 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2016,245 KM,Benzyna,Sedan,88 000 km,Czerwony,Używane,Automatyczna,Unknown,78 800PLN,OTOMOTO
BMW,Seria 3,Unknown,1 997 cm³,2014,295 KM,Benzyna,Sedan,198 000 km,Szary,Nieuszkodzony,Automatyczna,Polska,80 000 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2024,156 KM,Benzyna,Sedan,1 km,Szary,Nowe,Automatyczna,Polska,184 884PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2012,190 KM,Diesel,Kombi,340 000 km,Biały,Używane,Automatyczna,Unknown,49 999PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2011,143 KM,Diesel,Kombi,296 100 km,Szary,Nieuszkodzony,Manualna,Niemcy,32 900 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),1 951 cm3,1999,136 KM,Diesel,Kombi,220 000 km,Srebrny,Używane,Manualna,Unknown,4 999PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2014,180 KM,Diesel,Sedan,230 000 km,Szary,Nieuszkodzony,Automatyczna,Belgia,53 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2003,149 KM,Diesel,Kombi,380 km,Szary,Nieuszkodzony,Manualna,Unknown,4 600 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,177 KM,Diesel,Sedan,180 000 km,Fioletowy,Używane,Manualna,Unknown,8 500PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),2 998 cm3,2024,374 KM,Benzyna,Sedan,1 km,Czarny,Nowe,Automatyczna,Polska,310 845PLN,OTOMOTO
BMW,Seria 3,Unknown,1 600 cm³,1997,Unknown,Benzyna,Sedan,197 000 km,Czerwony,Nieuszkodzony,Manualna,Francja,1 100 zł,OLX
BMW,Seria 3,Unknown,1 800 cm³,1992,113 KM,Benzyna,Kombi,396 640 km,Biały,Nieuszkodzony,Manualna,Niemcy,16 900 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2013,140 KM,Diesel,Kombi,314 000 km,Inny kolor,Nieuszkodzony,Manualna,Unknown,37 000 zł,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2006,129 KM,Benzyna,Sedan,174 000 km,Czarny,Używane,Manualna,Niemcy,20 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2011,143 KM,Diesel,Kombi,284 510 km,Fioletowy,Używane,Manualna,Unknown,19 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,143 KM,Diesel,Sedan,371 500 km,Czarny,Używane,Manualna,Unknown,19 000PLN,OTOMOTO
BMW,Seria 3,E36 (1990-1999),2 793 cm3,1996,193 KM,Benzyna,Kabriolet,92 174 km,Inny kolor,Używane,Automatyczna,Unknown,59 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2016,245 KM,Benzyna,Sedan,126 000 km,Biały,Używane,Automatyczna,Stany Zjednoczone,73 800PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2006,129 KM,Benzyna,Sedan,270 000 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,17 500 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2005,Unknown,LPG,Sedan,270 km,Srebrny,Nieuszkodzony,Manualna,Polska,11 900 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2013,184 KM,Benzyna,Sedan,180 000 km,Szary,Nieuszkodzony,Automatyczna,Niemcy,57 950 zł,OLX
BMW,Seria 3,Unknown,1 998 cm³,2016,183 KM,Benzyna,Sedan,161 500 km,Czarny,Nieuszkodzony,Automatyczna,Polska,59 900 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,156 KM,Benzyna,Sedan,85 200 km,Biały,Używane,Automatyczna,Polska,127 400PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2019,190 KM,Diesel,Kombi,116 300 km,Szary,Używane,Automatyczna,Niemcy,139 851PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,170 KM,Benzyna,Coupe,270 000 km,Czarny,Używane,Manualna,Niemcy,34 900PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),1 895 cm3,2001,118 KM,Benzyna+LPG,Kombi,172 000 km,Niebieski,Używane,Manualna,Niemcy,5 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2003,142 KM,LPG,Kombi,266 570 km,Srebrny,Nieuszkodzony,Automatyczna,Niemcy,15 500 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2024,184 KM,Benzyna,Sedan,5 km,Czarny,Nowe,Automatyczna,Polska,301 100PLN,OTOMOTO
BMW,Seria 3,Unknown,2 500 cm³,2000,171 KM,Benzyna,Sedan,212 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,14 500 zł,OLX
BMW,Seria 3,Unknown,2 996 cm³,2005,Unknown,Benzyna,Sedan,261 141 km,Czarny,Nieuszkodzony,Automatyczna,Unknown,35 500 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,143 KM,Benzyna,Kombi,225 000 km,Czarny,Używane,Manualna,Unknown,24 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2008,170 KM,Diesel,Kombi,375 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,16 000 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 995 cm³,2008,170 KM,Benzyna,Sedan,125 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,25 500 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2014,184 KM,Diesel,Sedan,220 000 km,Granatowy,Używane,Automatyczna,Unknown,61 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,143 KM,Benzyna,Kombi,225 000 km,Czarny,Używane,Manualna,Unknown,24 500PLN,OTOMOTO
BMW,Seria 3,Unknown,2 500 cm³,2003,170 KM,LPG,Sedan,373 000 km,Szary,Nieuszkodzony,Manualna,Unknown,10 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,129 KM,Benzyna,Sedan,134 000 km,Srebrny,Używane,Manualna,Unknown,23 800PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2003,116 KM,Diesel,Sedan,240 200 km,Inny kolor,Nieuszkodzony,Manualna,Niemcy,12 500 zł,OLX
BMW,Seria 3,Unknown,1 895 cm³,1999,118 KM,Benzyna,Sedan,278 111 km,Inny kolor,Nieuszkodzony,Manualna,Polska,5 000 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,184 KM,Hybryda,Kombi,80 000 km,Biały,Używane,Automatyczna,Unknown,28 500PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2023,190 KM,Diesel,Sedan,24 922 km,Czarny,Używane,Automatyczna,Unknown,226 900PLN,OTOMOTO
BMW,Seria 3,E36 (1990-1999),1 895 cm3,2000,105 KM,Benzyna,Kompakt,176 000 km,Bordowy,Używane,Manualna,Niemcy,23 900PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2005,143 KM,Benzyna,Kabriolet,291 098 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,15 000 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2000,143 KM,Benzyna,Kombi,218 000 km,Niebieski,Nieuszkodzony,Manualna,Niemcy,16 600 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2012,143 KM,Diesel,Sedan,261 000 km,Czarny,Nieuszkodzony,Manualna,Belgia,49 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,1 800 cm³,1988,105 KM,Benzyna,Sedan,274 000 km,Żółty – Złoty,Nieuszkodzony,Manualna,Unknown,18 900 zł,OLX
BMW,Seria 3,Unknown,1 996 cm³,2008,177 KM,Diesel,Kombi,320 000 km,Srebrny,Nieuszkodzony,Manualna,Unknown,12 900 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),2 979 cm3,2016,306 KM,Benzyna,Sedan,59 757 km,Biały,Używane,Automatyczna,Unknown,55 910PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2008,177 KM,Diesel,Kombi,240 000 km,Czarny,Używane,Automatyczna,Niemcy,17 950PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 996 cm3,2008,218 KM,Benzyna,Sedan,228 400 km,Biały,Używane,Automatyczna,Szwajcaria,41 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 996 cm3,2008,218 KM,Benzyna,Kombi,225 000 km,Szary,Używane,Automatyczna,Szwajcaria,18 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 996 cm3,2008,218 KM,Benzyna,Kombi,225 000 km,Szary,Używane,Automatyczna,Szwajcaria,18 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 997 cm3,2013,184 KM,Benzyna,Coupe,166 000 km,Czarny,Używane,Automatyczna,Polska,63 000PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2014,143 KM,Diesel,Kombi,195 337 km,Biały,Nieuszkodzony,Manualna,Niemcy,35 000 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2020,190 KM,Diesel,Kombi,189 338 km,Szary,Używane,Automatyczna,Unknown,112 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2021,190 KM,Diesel,Sedan,123 000 km,Czarny,Używane,Manualna,Polska,112 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2015,190 KM,Diesel,Kombi,155 700 km,Biały,Używane,Automatyczna,Polska,77 700PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2013,184 KM,Diesel,Kombi,327 000 km,Biały,Nieuszkodzony,Automatyczna,Niemcy,42 500 zł,OLX
BMW,Seria 3,Unknown,1 800 cm³,2004,116 KM,Benzyna,Sedan,272 km,Srebrny,Nieuszkodzony,Manualna,Unknown,8 999 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2005,Unknown,LPG,Sedan,270 km,Srebrny,Nieuszkodzony,Manualna,Polska,11 900 zł,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,252 KM,Benzyna,Sedan,78 473 km,Srebrny,Używane,Automatyczna,Polska,99 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2014,Unknown,Diesel,Kombi,267 000 km,Czarny,Nieuszkodzony,Manualna,Niemcy,39 900 zł,OLX
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2003,143 KM,Benzyna,Kabriolet,158 000 km,Srebrny,Używane,Manualna,Unknown,15 900PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2016,150 KM,Diesel,Sedan,163 560 km,Srebrny,Używane,Automatyczna,Unknown,87 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2006,231 KM,Diesel,Coupe,393 000 km,Czarny,Używane,Automatyczna,Unknown,32 500PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2017,150 KM,Diesel,Sedan,96 000 km,Biały,Używane,Automatyczna,Polska,95 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2007,122 KM,Diesel,Kombi,320 000 km,Czarny,Używane,Manualna,Holandia,14 900PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2019,190 KM,Diesel,Kombi,98 800 km,Czarny,Używane,Automatyczna,Polska,123 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,163 KM,Diesel,Kombi,285 999 km,Złoty,Używane,Manualna,Holandia,23 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 979 cm3,2009,306 KM,Benzyna,Kabriolet,98 000 km,Biały,Używane,Automatyczna,Niemcy,70 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2007,150 KM,Benzyna,Sedan,160 100 km,Srebrny,Nieuszkodzony,Manualna,Unknown,9 900 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2011,170 KM,Benzyna,Sedan,204 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,29 900 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2003,143 KM,LPG,Sedan,309 000 km,Czarny,Nieuszkodzony,Manualna,Unknown,9 700 zł,OLX
BMW,Seria 3,Unknown,1 991 cm³,1991,129 KM,Benzyna,Kabriolet,154 850 km,Zielony,Nieuszkodzony,Manualna,Niemcy,84 900 złdo negocjacji,OLX
BMW,Seria 3,E46 (1998-2007),2 793 cm3,1999,193 KM,Benzyna,Coupe,298 000 km,Czarny,Używane,Manualna,Unknown,15 000PLN,OTOMOTO
BMW,Seria 3,F30/F31 (2012-2020),1 998 cm3,2018,252 KM,Benzyna,Auta miejskie,101 000 km,Srebrny,Używane,Automatyczna,Stany Zjednoczone,85 500PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,143 KM,Benzyna,Kombi,125 000 km,Biały,Używane,Manualna,Niemcy,30 000PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2010,183 KM,Diesel,Kombi,267 000 km,Szary,Używane,Manualna,Niemcy,24 700PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),1 995 cm3,2002,150 KM,Diesel,Sedan,200 000 km,Czarny,Używane,Automatyczna,Niemcy,12 999PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2019,183 KM,Benzyna,Sedan,70 000 km,Biały,Używane,Automatyczna,Unknown,145 000PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2024,150 KM,Diesel,Sedan,5 km,Szary,Nowe,Automatyczna,Polska,260 100PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2022,190 KM,Diesel,Sedan,23 486 km,Czarny,Używane,Automatyczna,Polska,189 850PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,177 KM,Diesel,Kombi,268 000 km,Srebrny,Używane,Manualna,Unknown,24 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2014,184 KM,Diesel,Sedan,204 km,Inny kolor,Nieuszkodzony,Automatyczna,Wielka Brytania,22 500 zł,OLX
BMW,Seria 3,Unknown,2 000 cm³,2013,140 KM,Diesel,Kombi,314 000 km,Inny kolor,Nieuszkodzony,Manualna,Unknown,37 000 zł,OLX
BMW,Seria 3,Unknown,1 995 cm³,2003,149 KM,Diesel,Sedan,343 200 km,Czarny,Nieuszkodzony,Automatyczna,Niemcy,17 000 zł,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2022,190 KM,Diesel,Sedan,23 486 km,Czarny,Używane,Automatyczna,Polska,189 850PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2009,177 KM,Diesel,Kombi,268 000 km,Srebrny,Używane,Manualna,Unknown,24 000PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),2 993 cm3,2022,285 KM,Diesel,Kombi,10 500 km,Czarny,Używane,Automatyczna,Niemcy,272 900PLN,OTOMOTO
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 993 cm3,2006,231 KM,Diesel,Kombi,439 600 km,Czarny,Używane,Automatyczna,Unknown,17 500PLN,OTOMOTO
BMW,Seria 3,Unknown,1 998 cm³,2010,Unknown,Diesel,Sedan,240 000 km,Czarny,Uszkodzony,Manualna,Belgia,15 500 złdo negocjacji,OLX
BMW,Seria 3,F30/F31 (2012-2020),1 995 cm3,2018,150 KM,Diesel,Sedan,165 280 km,Biały,Używane,Automatyczna,Unknown,77 000PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2009,143 KM,Diesel,Sedan,218 800 km,Biały,Nieuszkodzony,Manualna,Unknown,27 999 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2021,184 KM,Hybryda Plug-in,Sedan,49 500 km,Szary,Używane,Automatyczna,Niemcy,159 600PLN,OTOMOTO
BMW,Seria 3,E46 (1998-2007),2 979 cm3,2001,231 KM,Benzyna,Coupe,208 800 km,Srebrny,Używane,Automatyczna,Unknown,25 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2001,143 KM,LPG,Sedan,297 000 km,Niebieski,Uszkodzony,Manualna,Inny,4 500 złdo negocjacji,OLX
BMW,Seria 3,Unknown,2 000 cm³,2014,115 KM,Diesel,Kombi,149 000 km,Czarny,Nieuszkodzony,Manualna,Holandia,42 900 złdo negocjacji,OLX
BMW,Seria 3,G20/G21 (2019-),1 995 cm3,2020,150 KM,Diesel,Kombi,187 935 km,Czarny,Używane,Automatyczna,Unknown,114 999PLN,OTOMOTO
BMW,Seria 3,Unknown,1 995 cm³,2012,215 KM,Diesel,Kabriolet,189 400 km,Czarny,Nieuszkodzony,Automatyczna,Niemcy,100 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),2 979 cm3,2012,306 KM,Benzyna,Coupe,171 997 km,Niebieski,Używane,Automatyczna,Unknown,34 000PLN,OTOMOTO
BMW,Seria 3,G20/G21 (2019-),1 998 cm3,2020,156 KM,Benzyna,Sedan,85 135 km,Biały,Używane,Automatyczna,Polska,112 900PLN,OTOMOTO
BMW,Seria 3,Unknown,2 000 cm³,2011,200 KM,Diesel,Sedan,330 000 km,Czarny,Nieuszkodzony,Manualna,Holandia,35 000 złdo negocjacji,OLX
BMW,Seria 3,E90/E91/E92/E93 (2005-2012),1 995 cm3,2012,143 KM,Benzyna,Kombi,144 000 km,Szary,Używane,Manualna,Niemcy,32 999PLN,OTOMOTO
